Site ID,Chloride as Cl,Calcium (Total),Total Magnesium,Sodium as Na,Potassium as K,Salinity as EC@25 (lab),Date,pH
" ""105821",460.0,29.0,49.0,360.0,8.2,2300.0,1986-03-21,8.05
" ""105929",440.0,21.0,26.0,340.0,5.5,1900.0,1987-10-28,7.9
" ""105929",56.0,7.9,13.0,240.0,3.0,1100.0,1987-06-19,7.5
" ""105929",5700.0,390.0,590.0,2800.0,6.2,18000.0,1987-06-19,7.5
" ""105929",10000.0,970.0,1300.0,4200.0,12.0,28000.0,1987-06-24,7.8
" ""105929",2000.0,140.0,240.0,850.0,7.1,6500.0,1987-06-28,7.2
" ""105929",440.0,19.0,17.0,370.0,5.3,2000.0,1987-07-14,8.0
" ""105929",450.0,18.0,18.0,370.0,4.9,2000.0,1987-07-15,7.8
" ""105929",450.0,16.0,20.0,360.0,4.9,2000.0,1987-07-18,7.7
" ""105929",1300.0,84.0,140.0,580.0,6.4,4200.0,1987-07-02,6.7
" ""105929",1200.0,65.0,120.0,570.0,6.4,4000.0,1987-07-07,7.4
" ""105929",810.0,27.0,39.0,360.0,5.4,2200.0,1987-07-07,7.4
" ""105929",520.0,25.0,39.0,330.0,5.2,2100.0,1987-07-09,7.4
" ""105929",1000.0,51.0,68.0,630.0,7.1,3800.0,1987-08-10,7.9
" ""105929",1300.0,63.0,80.0,780.0,9.5,4600.0,1987-08-13,8.4
" ""105929",1500.0,95.0,110.0,860.0,11.0,5300.0,1987-08-03,7.8
" ""105929",1500.0,92.0,120.0,830.0,9.4,5400.0,1987-08-07,8.0
" ""106102",128.0,12.0,10.0,83.0,10.0,689.0,1971-01-12,4.7
" ""106102",120.0,16.0,9.0,81.0,3.0,560.0,1977-11-30,8.09
" ""106102",120.0,12.0,9.0,79.0,3.0,534.0,1977-08-31,7.6
" ""106102",133.0,12.0,9.0,89.0,3.0,610.0,1978-02-09,7.25
" ""106102",125.0,13.0,9.0,84.0,3.0,595.0,1978-04-04,7.51
" ""106102",126.0,13.0,9.0,78.0,3.0,570.0,1978-05-02,7.75
" ""106102",124.0,12.0,9.0,80.0,3.0,560.0,1978-07-06,7.6
" ""106102",164.0,13.0,11.0,105.0,3.0,700.0,1978-09-12,8.0
" ""106102",130.0,4.0,8.0,72.0,2.0,485.0,1979-05-23,7.58
" ""106102",210.0,13.0,6.8,140.0,6.1,810.0,2018-12-18,6.65
" ""106102",210.0,14.0,7.3,120.0,7.2,790.0,2019-10-09,6.78
" ""107455",420.0,63.0,47.0,210.0,10.0,1800.0,1985-10-14,7.8
" ""107455",480.0,36.0,60.0,270.0,24.0,2100.0,1985-10-24,7.9
" ""107455",400.0,36.0,38.0,240.0,52.0,1800.0,1985-11-13,7.8
" ""107455",280.0,64.0,35.0,180.0,7.1,1500.0,1988-03-09,8.0
" ""107455",290.0,38.0,38.0,180.0,9.4,1400.0,1989-03-21,8.2
" ""107455",300.0,29.0,31.0,180.0,7.8,1300.0,1990-04-03,8.1
" ""107455",280.0,98.0,36.0,180.0,6.5,1500.0,1993-03-23,7.5
" ""107455",280.0,62.0,35.0,180.0,6.8,1500.0,1996-03-29,7.7
" ""107474",243.0,46.0,44.0,138.0,4.0,1223.0,1975-10-21,8.1
" ""107474",239.0,44.0,43.0,134.0,4.0,1219.0,1975-10-23,8.04
" ""107474",1068.0,34.0,60.0,569.0,8.0,3500.0,1975-06-25,7.14
" ""107474",1072.0,33.0,60.0,576.0,7.0,3530.0,1975-06-25,7.14
" ""107474",250.0,43.0,46.0,137.0,4.0,1238.0,1975-07-23,8.1
" ""107474",148.0,26.0,23.0,84.0,7.0,754.0,1975-07-29,8.17
" ""107474",145.0,28.0,23.0,80.0,7.0,742.0,1975-09-02,8.2
" ""107474",372.0,21.0,28.0,187.0,5.0,1283.0,1977-09-01,8.22
" ""107474",255.0,46.0,46.0,141.0,4.0,1260.0,1978-12-15,8.21
" ""107474",252.0,46.0,45.0,141.0,4.0,1260.0,1978-12-05,8.2
" ""107474",353.0,14.0,32.0,184.0,4.0,1300.0,1978-05-03,7.95
" ""107474",244.0,46.0,45.0,134.0,4.0,1228.0,1979-05-22,8.21
" ""107474",247.0,48.0,44.0,135.0,4.0,1230.0,1980-03-27,8.0
" ""107474",246.0,47.0,45.0,142.0,4.0,1220.0,1980-03-31,8.04
" ""107474",246.0,47.0,45.0,136.0,4.0,1220.0,1980-04-02,8.1
" ""107474",240.0,56.0,48.0,140.0,4.0,1300.0,1983-07-27,7.3
" ""107474",240.0,50.0,44.0,140.0,4.1,1300.0,1983-08-09,7.8
" ""107474",240.0,50.0,44.0,140.0,4.1,1300.0,1983-08-09,7.8
" ""107474",219.0,37.0,40.0,143.0,4.0,1270.0,2009-06-23,7.78
" ""107475",19.0,4.0,4.0,34.0,2.0,251.0,1976-07-13,7.2
" ""107475",141.0,14.0,13.0,76.0,6.0,585.0,1977-08-31,7.8
" ""107475",571.0,62.0,66.0,267.0,4.0,2140.0,1978-12-15,7.51
" ""107475",195.0,14.0,15.0,92.0,6.0,725.0,1978-05-03,7.32
" ""107475",468.0,57.0,59.0,203.0,4.0,1800.0,1979-05-22,7.9
" ""107475",52.0,8.6,7.4,63.0,1.2,410.0,1983-07-26,7.0
" ""107717",420.0,22.0,32.0,210.0,18.0,1500.0,1987-11-26,5.5
" ""107720",180.0,7.6,5.5,150.0,15.0,850.0,1988-10-27,10.1
" ""107720",155.0,2.0,2.0,134.0,12.0,880.0,2009-05-07,10.1
" ""107906",110.0,39.0,18.0,82.0,7.4,680.0,1984-09-05,8.4
" ""107907",145.0,14.0,19.0,153.0,4.0,990.0,1968-12-05,7.3
" ""107907",110.0,20.0,18.0,96.0,6.5,650.0,1984-09-05,7.7
" ""107928",1300.0,67.0,95.0,840.0,23.0,4800.0,1990-03-13,7.3
" ""107928",5400.0,240.0,450.0,3000.0,54.0,17000.0,1990-08-14,6.9
" ""107929",1000.0,72.0,94.0,480.0,4.7,3500.0,1991-03-05,7.0
" ""107929",1000.0,72.0,94.0,480.0,4.7,3500.0,1991-03-05,7.0
" ""107970",44.0,43.0,27.0,37.0,10.0,635.0,1972-02-26,8.18
" ""107971",54.0,17.0,11.0,29.0,9.0,368.0,1972-02-14,6.63
" ""107971",50.0,18.0,11.0,30.0,9.0,368.0,1972-02-15,6.62
" ""107972",70.0,39.0,15.0,54.0,12.0,599.0,1973-04-12,7.66
" ""107972",72.0,39.0,15.0,55.0,11.0,600.0,1973-04-12,7.66
" ""108158",260.0,79.0,27.0,120.0,5.8,1400.0,1986-08-18,7.9
" ""108158",540.0,11.0,28.0,340.0,15.0,1900.0,1988-03-09,8.4
" ""108158",540.0,10.0,21.0,330.0,14.0,1900.0,1989-03-22,7.9
" ""108158",630.0,42.0,34.0,380.0,14.0,2400.0,1990-04-03,8.5
" ""108158",628.0,10.0,56.0,392.0,16.0,2500.0,2009-05-12,8.84
" ""108201",4100.0,150.0,510.0,2000.0,9.3,12000.0,1986-09-04,7.2
" ""108201",4100.0,150.0,510.0,2000.0,9.3,12000.0,1986-09-04,7.2
" ""108201",350.0,14.0,34.0,270.0,3.8,1600.0,1986-09-05,7.9
" ""108201",350.0,14.0,34.0,270.0,3.8,1600.0,1986-09-05,7.9
" ""108201",1100.0,40.0,85.0,740.0,5.9,4100.0,1986-09-09,7.7
" ""108201",1100.0,40.0,85.0,740.0,5.9,4100.0,1986-09-09,7.7
" ""108203",550.0,21.0,47.0,350.0,2.8,2300.0,1987-04-15,8.0
" ""108319",600.0,35.0,52.0,310.0,4.0,2300.0,1990-12-08,7.2
" ""108319",520.0,30.0,47.0,300.0,3.7,2100.0,1990-06-15,7.1
" ""108319",590.0,34.0,55.0,320.0,4.1,2200.0,1991-03-21,7.2
" ""108319",580.0,35.0,56.0,320.0,4.2,2300.0,1991-09-23,7.0
" ""108319",580.0,35.0,56.0,320.0,4.2,2300.0,1991-09-23,7.0
" ""108320",470.0,28.0,48.0,290.0,5.2,2000.0,1990-12-08,7.3
" ""108320",450.0,28.0,50.0,300.0,5.5,2000.0,1990-06-10,7.1
" ""108320",480.0,27.0,51.0,310.0,5.5,2100.0,1991-03-21,7.3
" ""108320",460.0,29.0,52.0,300.0,5.4,2000.0,1991-09-23,7.1
" ""108320",460.0,29.0,52.0,300.0,5.4,2000.0,1991-09-23,7.1
" ""108321",470.0,18.0,21.0,310.0,1.6,1900.0,1990-12-08,7.7
" ""108321",460.0,19.0,22.0,310.0,1.9,1900.0,1990-06-19,7.4
" ""108321",580.0,38.0,42.0,350.0,2.0,2300.0,1991-03-21,7.4
" ""108321",480.0,20.0,26.0,310.0,1.8,1900.0,1991-09-23,7.4
" ""108321",480.0,20.0,26.0,310.0,1.8,1900.0,1991-09-23,7.4
" ""108322",510.0,28.0,50.0,300.0,5.3,2100.0,1990-12-08,7.3
" ""108322",510.0,28.0,52.0,310.0,5.5,2100.0,1991-03-21,7.3
" ""108322",500.0,31.0,53.0,310.0,5.5,2200.0,1991-09-23,7.3
" ""108322",500.0,31.0,53.0,310.0,5.5,2200.0,1991-09-23,7.3
" ""108323",390.0,28.0,43.0,210.0,4.3,1600.0,1990-12-08,7.4
" ""108323",450.0,34.0,53.0,240.0,4.1,1800.0,1991-03-21,7.2
" ""108323",450.0,35.0,56.0,240.0,4.9,1900.0,1991-09-24,7.5
" ""108323",450.0,35.0,56.0,240.0,4.9,1900.0,1991-09-24,7.5
" ""108337",510.0,31.0,48.0,310.0,5.5,2200.0,1990-12-08,7.4
" ""108337",520.0,29.0,54.0,330.0,5.7,2200.0,1991-03-21,7.2
" ""108352",5100.0,220.0,480.0,2900.0,22.0,16000.0,1989-03-06,7.9
" ""108353",8200.0,350.0,770.0,4600.0,32.0,24000.0,1989-03-06,7.8
" ""108354",6840.0,268.0,549.0,3800.0,52.0,19800.0,2011-11-28,6.42
" ""108355",6620.0,162.0,548.0,3700.0,50.0,18300.0,2011-11-29,8.84
" ""108379",660.0,25.0,46.0,540.0,1.3,2900.0,1987-02-27,7.1
" ""108379",660.0,25.0,46.0,540.0,1.3,2900.0,1987-02-27,7.1
" ""108379",42.0,4.0,6.7,66.0,2.3,370.0,1987-03-04,7.5
" ""108379",42.0,4.0,6.7,66.0,2.3,370.0,1987-03-04,7.5
" ""108380",80.0,23.0,10.0,67.0,6.0,580.0,2009-05-28,6.98
" ""108897",36.0,3.0,4.0,23.0,1.0,180.0,1981-03-02,5.6
" ""108897",41.0,1.0,4.0,22.0,1.0,170.0,1981-07-28,5.3
" ""108897",42.0,1.3,3.8,23.0,1.0,170.0,1983-10-11,7.2
" ""108897",41.0,0.8,3.4,22.0,0.6,170.0,1984-02-01,5.6
" ""108898",73.0,8.0,10.0,52.0,4.0,460.0,1981-10-15,4.52
" ""108898",176.0,10.0,8.0,125.0,9.0,835.0,1981-10-15,4.52
" ""108898",168.0,9.0,6.0,124.0,8.0,760.0,1981-10-15,4.52
" ""108898",98.0,8.5,3.4,63.0,3.9,430.0,1983-09-28,6.7
" ""108899",178.0,15.0,10.0,141.0,12.0,960.0,1981-05-06,4.25
" ""108899",66.0,10.0,11.0,51.0,6.0,500.0,1981-05-06,4.25
" ""108899",50.0,1.6,2.1,35.0,2.4,230.0,1983-09-28,6.8
" ""108900",101.0,3.0,5.0,64.0,2.0,400.0,1981-07-23,5.78
" ""108900",536.0,23.0,34.0,298.0,4.0,1900.0,1981-07-23,5.78
" ""108900",180.0,21.0,19.0,92.0,4.0,740.0,1981-07-23,5.78
" ""108900",140.0,20.0,13.0,88.0,4.0,645.0,1981-07-23,5.78
" ""108901",79.0,8.0,9.0,44.0,1.0,410.0,1981-08-11,5.95
" ""108901",105.0,11.0,8.0,60.0,3.0,445.0,1981-08-19,6.3
" ""108902",70.0,4.0,4.0,44.0,2.0,310.0,1981-09-15,5.9
" ""108902",70.0,4.0,4.0,44.0,2.0,310.0,1981-09-20,5.9
" ""108902",70.0,4.0,4.0,44.0,2.0,300.0,1981-09-25,5.8
" ""108902",84.0,5.0,4.0,51.0,2.0,405.0,1981-09-03,6.75
" ""108902",71.0,5.0,4.0,45.0,2.0,500.0,1981-09-03,6.75
" ""108902",70.0,5.0,4.0,44.0,2.0,315.0,1981-09-03,6.75
" ""108902",69.0,5.0,4.0,44.0,2.0,325.0,1981-09-09,6.2
" ""108903",72.0,5.0,5.0,45.0,2.0,300.0,1981-09-13,6.63
" ""108903",74.0,5.0,5.0,47.0,2.0,310.0,1981-09-13,6.63
" ""108903",72.0,5.0,4.0,45.0,2.0,300.0,1981-09-13,6.63
" ""108903",55.0,4.0,4.0,42.0,2.0,360.0,2009-08-26,6.45
" ""108904",72.0,5.6,3.8,42.0,1.4,300.0,1983-09-13,7.9
" ""108906",82.0,5.0,6.0,56.0,2.0,375.0,1982-03-03,7.2
" ""108906",78.0,2.0,4.0,51.0,2.0,300.0,1982-04-15,6.5
" ""108906",77.0,2.0,4.0,51.0,1.0,300.0,1982-04-19,6.2
" ""108906",78.0,2.0,4.0,51.0,2.0,300.0,1982-04-20,6.25
" ""108906",78.0,2.0,4.0,51.0,2.0,300.0,1982-04-20,6.25
" ""108906",76.0,3.0,4.0,49.0,2.0,300.0,1982-04-20,6.25
" ""108906",77.0,2.0,4.0,51.0,1.0,300.0,1982-04-20,6.25
" ""108906",77.0,3.0,4.0,51.0,1.0,300.0,1982-04-21,6.7
" ""108906",76.0,2.0,4.0,51.0,2.0,300.0,1982-04-21,6.7
" ""108907",70.0,7.0,5.0,37.0,2.0,320.0,1982-08-31,6.65
" ""108907",72.0,5.0,3.0,46.0,2.0,320.0,1982-08-31,6.65
" ""108907",280.0,3.6,20.0,190.0,12.0,1200.0,1983-10-10,9.1
" ""108910",67.0,9.4,4.7,42.0,2.1,320.0,1983-09-13,7.9
" ""108910",59.0,4.0,4.0,39.0,2.0,398.0,2009-08-25,6.5
" ""108911",78.0,4.3,4.5,47.0,1.5,340.0,1991-07-16,5.7
" ""108913",70.0,2.8,0.5,57.0,4.8,320.0,1987-02-05,10.0
" ""108914",110.0,8.1,6.5,74.0,5.2,470.0,1987-02-05,8.9
" ""108916",133.0,3.0,5.0,90.0,1.0,540.0,1981-07-29,6.2
" ""108919",178.0,10.0,6.0,118.0,6.0,700.0,1981-07-29,6.65
" ""108922",67.0,2.0,3.0,39.0,1.0,255.0,1981-07-29,5.9
" ""108924",60.0,7.0,4.0,29.0,1.0,235.0,1981-07-29,5.85
" ""108927",114.0,21.0,15.0,69.0,4.0,590.0,1981-07-29,6.6
" ""108928",97.0,13.0,9.0,56.0,3.0,440.0,1981-07-29,6.6
" ""108929",38.0,42.0,2.0,23.0,3.0,345.0,1981-07-29,8.8
" ""108931",565.0,17.0,43.0,298.0,3.0,1950.0,1981-07-29,5.75
" ""108932",29.0,7.0,3.0,18.0,2.0,173.0,1981-08-03,7.1
" ""108933",132.0,12.0,7.0,85.0,6.0,570.0,1982-09-09,6.9
" ""108934",132.0,11.0,7.0,82.0,6.0,550.0,1982-09-09,6.4
" ""108936",45.0,5.0,4.0,25.0,1.0,198.0,1982-09-09,6.4
" ""108937",75.0,15.0,12.0,53.0,3.0,440.0,1982-09-09,7.0
" ""108938",112.0,105.0,14.0,58.0,3.0,860.0,1982-09-09,7.7
" ""108944",116.0,11.0,11.0,113.0,5.0,670.0,1982-09-09,7.6
" ""109044",140.0,15.0,8.1,87.0,5.0,590.0,1987-03-04,7.6
" ""109108",46.0,2.8,6.4,28.0,0.4,220.0,1983-09-13,7.5
" ""109110",255.0,8.0,12.0,148.0,2.0,910.0,1980-11-24,5.9
" ""109110",248.0,8.0,11.0,143.0,2.0,880.0,1980-11-25,5.75
" ""109110",248.0,8.0,12.0,143.0,2.0,880.0,1980-11-25,5.75
" ""109110",260.0,7.1,9.3,140.0,2.1,860.0,1987-01-28,6.4
" ""109111",99.0,3.1,5.9,55.0,0.9,370.0,1987-01-28,5.5
" ""109111",260.0,8.1,16.0,140.0,0.8,910.0,1987-02-24,4.3
" ""109112",210.0,19.0,17.0,94.0,5.5,770.0,1987-01-29,9.2
" ""109112",210.0,42.0,20.0,100.0,5.6,890.0,1987-02-23,5.8
" ""109113",170.0,4.2,7.6,98.0,2.8,610.0,1987-01-29,7.3
" ""109114",180.0,2.9,4.8,170.0,8.5,860.0,1987-01-30,9.3
" ""109115",110.0,8.0,6.6,67.0,3.8,440.0,1986-05-20,6.9
" ""109126",210.0,21.0,9.4,120.0,1.1,860.0,1986-05-29,6.8
" ""109128",190.0,3.5,9.4,120.0,1.2,670.0,1986-05-26,5.1
" ""109129",130.0,4.1,7.0,76.0,1.7,480.0,1986-05-29,5.6
" ""109130",340.0,16.0,21.0,190.0,3.2,1200.0,1986-05-26,6.0
" ""109132",150.0,16.0,18.0,82.0,3.0,630.0,1986-05-21,7.2
" ""109134",170.0,8.8,6.0,120.0,4.4,690.0,1986-07-21,7.2
" ""109135",330.0,25.0,5.8,200.0,13.0,1200.0,1987-01-29,7.3
" ""109356",11270.0,655.0,1338.0,5531.0,63.0,32100.0,1980-10-08,6.95
" ""109356",11270.0,684.0,1344.0,5505.0,60.0,32100.0,1980-10-08,6.95
" ""109356",1440.0,85.0,102.0,874.0,8.0,5200.0,1980-12-11,7.6
" ""109356",1500.0,2.8,29.0,1100.0,8.2,5000.0,1984-11-29,9.7
" ""109357",1500.0,100.0,120.0,910.0,6.9,5300.0,1986-11-28,7.4
" ""109357",1300.0,75.0,89.0,890.0,6.8,5000.0,1986-09-04,7.3
" ""109357",1500.0,100.0,120.0,890.0,7.3,5400.0,1986-09-05,7.7
" ""109461",16.0,10.0,10.0,12.0,4.0,208.0,1979-06-01,7.22
" ""109461",5.0,3.0,2.0,6.0,2.0,40.0,1981-07-15,6.7
" ""109461",5.0,3.0,2.0,6.0,2.0,40.0,1981-07-15,6.7
" ""109461",1.0,2.0,2.0,6.0,1.0,95.0,2009-06-18,6.15
" ""109463",12920.0,446.0,933.0,7371.0,109.0,36800.0,1974-06-01,6.06
" ""109463",12920.0,485.0,859.0,7371.0,121.0,36600.0,1974-06-01,6.06
" ""109463",13030.0,466.0,945.0,7462.0,109.0,37090.0,1974-06-13,6.43
" ""109463",13220.0,496.0,872.0,7411.0,121.0,37500.0,1974-06-13,6.43
" ""109463",1511.0,79.0,104.0,876.0,19.0,5150.0,1979-09-06,8.16
" ""109463",416.0,44.0,41.0,253.0,9.0,1740.0,1979-09-06,8.16
" ""109466",588.0,7.0,42.0,473.0,3.0,2650.0,1974-05-17,8.0
" ""109466",250.0,13.0,31.0,151.0,3.0,1120.0,1974-05-17,8.0
" ""109466",600.0,6.0,43.0,485.0,2.0,2560.0,1974-05-17,8.0
" ""109467",720.0,27.0,76.0,600.0,1.7,3200.0,1984-11-28,6.85
" ""109467",1600.0,127.0,270.0,550.0,4.6,5000.0,1984-11-28,6.85
" ""109467",2500.0,180.0,400.0,860.0,4.2,7500.0,1986-12-11,6.7
" ""109468",61.0,7.0,7.0,68.0,3.0,440.0,1980-10-24,6.9
" ""109468",971.0,73.0,79.0,509.0,6.0,3500.0,1980-10-24,6.9
" ""109468",330.0,27.0,28.0,290.0,3.0,1500.0,1985-04-23,6.8
" ""109476",5500.0,170.0,540.0,3000.0,72.0,17000.0,1985-10-23,8.05
" ""109476",5400.0,190.0,530.0,3000.0,65.0,17000.0,1985-10-23,8.05
" ""109476",5300.0,160.0,560.0,3100.0,63.0,18000.0,1985-04-02,7.65
" ""109476",5500.0,170.0,590.0,3300.0,63.0,18000.0,1985-04-02,7.65
" ""109476",5400.0,170.0,530.0,3300.0,63.0,16000.0,1986-11-07,7.95
" ""109476",5600.0,190.0,560.0,3500.0,72.0,16000.0,1986-11-07,7.95
" ""109476",5400.0,150.0,530.0,3200.0,60.0,16000.0,1986-04-30,7.95
" ""109476",5300.0,150.0,530.0,3200.0,60.0,16000.0,1986-04-30,7.95
" ""109476",5300.0,85.0,310.0,1900.0,39.0,16000.0,1987-04-10,7.65
" ""109476",6900.0,150.0,510.0,3100.0,65.0,17000.0,1987-04-10,7.65
" ""109476",5700.0,200.0,630.0,3700.0,73.0,16000.0,1988-01-13,7.9
" ""109476",5300.0,140.0,500.0,3000.0,57.0,16000.0,1988-01-13,7.9
" ""109476",5300.0,28.0,520.0,3100.0,60.0,16000.0,1988-11-29,8.25
" ""109476",5300.0,18.0,510.0,3000.0,59.0,16000.0,1988-11-29,8.25
" ""109476",5200.0,120.0,500.0,3000.0,61.0,16000.0,1988-05-03,7.8
" ""109476",5100.0,160.0,510.0,3100.0,62.0,16000.0,1988-05-03,7.8
" ""109476",5100.0,170.0,490.0,3000.0,64.0,16000.0,1989-12-05,7.9
" ""109476",5100.0,160.0,470.0,2900.0,62.0,16000.0,1989-12-05,7.9
" ""109476",5100.0,160.0,490.0,3000.0,61.0,16000.0,1989-05-09,7.8
" ""109476",5200.0,130.0,490.0,3000.0,59.0,16000.0,1989-05-09,7.8
" ""109476",12000.0,430.0,1100.0,6100.0,150.0,32000.0,1990-11-19,7.6
" ""109476",5300.0,160.0,490.0,2900.0,60.0,17000.0,1990-11-19,7.6
" ""109476",5100.0,130.0,490.0,2800.0,53.0,16000.0,1990-05-17,7.7
" ""109476",5100.0,170.0,490.0,2800.0,54.0,16000.0,1990-05-17,7.7
" ""109476",4700.0,160.0,490.0,3000.0,61.0,15000.0,1991-11-12,7.85
" ""109476",4800.0,150.0,480.0,2900.0,59.0,16000.0,1991-11-12,7.85
" ""109476",5200.0,140.0,450.0,2700.0,55.0,17000.0,1991-05-07,7.65
" ""109476",5100.0,150.0,450.0,2700.0,54.0,16000.0,1991-05-07,7.65
" ""109476",5200.0,150.0,460.0,2800.0,56.0,16000.0,1992-12-10,7.7
" ""109477",5200.0,160.0,470.0,2800.0,57.0,16000.0,1992-12-10,7.6
" ""109511",1800.0,160.0,90.0,1800.0,90.0,8100.0,1988-12-14,7.6
" ""109511",860.0,120.0,410.0,2500.0,68.0,11000.0,1988-12-14,7.6
" ""109511",900.0,130.0,430.0,2500.0,71.0,11000.0,1988-05-12,7.1
" ""109511",2000.0,130.0,72.0,1400.0,69.0,7200.0,1988-05-12,7.1
" ""109511",1800.0,160.0,87.0,1500.0,88.0,8000.0,1989-05-15,7.4
" ""109511",840.0,120.0,410.0,2500.0,72.0,11000.0,1989-05-15,7.4
" ""109511",1900.0,140.0,79.0,1400.0,77.0,7700.0,1990-01-31,7.25
" ""109511",1100.0,98.0,390.0,2300.0,59.0,11000.0,1990-01-31,7.25
" ""109511",1900.0,150.0,85.0,1500.0,81.0,7700.0,1991-01-17,7.15
" ""109511",1100.0,94.0,400.0,2400.0,62.0,11000.0,1991-01-17,7.15
" ""109511",1800.0,160.0,85.0,1600.0,92.0,8100.0,1991-11-28,7.35
" ""109511",1500.0,110.0,470.0,2700.0,77.0,12000.0,1991-11-28,7.35
" ""109511",2500.0,110.0,460.0,2800.0,76.0,13000.0,1992-12-09,7.0
" ""109512",1900.0,150.0,82.0,1600.0,94.0,8300.0,1992-12-09,7.5
" ""109515",4470.0,73.0,417.0,2597.0,21.0,13162.0,1971-10-10,8.02
" ""109515",3150.0,47.0,424.0,1555.0,19.0,9832.0,1971-10-10,8.02
" ""109515",2870.0,56.0,398.0,1398.0,17.0,9169.0,1971-10-10,8.02
" ""109515",2260.0,122.0,301.0,2532.0,26.0,12608.0,1971-04-26,8.0
" ""109515",2290.0,108.0,309.0,2554.0,24.0,12272.0,1971-04-28,8.12
" ""109515",280.0,70.0,500.0,670.0,32.0,6400.0,1985-05-17,7.3
" ""109515",330.0,150.0,470.0,670.0,31.0,5800.0,1986-11-05,7.4
" ""109515",300.0,160.0,470.0,650.0,30.0,6100.0,1986-05-02,7.6
" ""109515",340.0,150.0,470.0,670.0,31.0,6000.0,1987-04-28,7.4
" ""109515",440.0,130.0,410.0,770.0,29.0,5800.0,1988-12-14,8.2
" ""109515",390.0,140.0,450.0,640.0,31.0,5800.0,1988-05-12,7.5
" ""109515",450.0,130.0,430.0,610.0,31.0,5500.0,1989-05-15,8.4
" ""109515",470.0,130.0,430.0,610.0,30.0,5900.0,1990-01-31,7.3
" ""109515",550.0,110.0,370.0,540.0,26.0,5800.0,1990-11-29,7.4
" ""109515",580.0,130.0,440.0,630.0,31.0,5800.0,1991-11-28,7.2
" ""109516",630.0,130.0,440.0,670.0,31.0,5700.0,1992-12-09,7.3
" ""109519",325.0,22.0,29.0,505.0,6.0,2350.0,1981-05-11,8.18
" ""109519",475.0,28.0,42.0,586.0,7.0,2860.0,1981-05-11,8.18
" ""109519",1419.0,79.0,122.0,1000.0,10.0,5055.0,1981-05-11,8.18
" ""109519",586.0,26.0,50.0,526.0,6.0,2820.0,1981-05-11,8.18
" ""109519",1800.0,110.0,160.0,1100.0,7.2,6600.0,1984-06-28,7.6
" ""109519",1700.0,100.0,150.0,1100.0,7.5,6400.0,1984-06-28,7.6
" ""109521",3612.0,257.0,362.0,1738.0,16.0,11150.0,1981-05-19,7.8
" ""109521",6120.0,554.0,787.0,2671.0,22.0,18000.0,1981-06-05,7.25
" ""109521",2360.0,178.0,265.0,1030.0,15.0,8000.0,1981-06-05,7.25
" ""109521",4500.0,400.0,540.0,2100.0,19.0,14000.0,1984-06-28,7.5
" ""109521",4300.0,390.0,520.0,1900.0,18.0,14000.0,1984-06-28,7.5
" ""109529",12380.0,311.0,888.0,7253.0,221.0,35295.0,1972-09-19,3.75
" ""109529",6630.0,1076.0,382.0,2589.0,136.0,18630.0,1972-09-29,7.63
" ""109529",7600.0,428.0,540.0,4099.0,130.0,21800.0,1977-09-08,7.59
" ""109529",2960.0,415.0,186.0,1427.0,65.0,9500.0,1977-09-08,7.59
" ""109529",2169.0,293.0,5.0,1376.0,125.0,7600.0,1977-09-08,7.59
" ""109529",7900.0,407.0,550.0,4436.0,132.0,23000.0,1978-11-02,9.13
" ""109529",4070.0,440.0,275.0,2029.0,72.0,12600.0,1978-11-02,9.13
" ""109529",2410.0,428.0,7.0,1308.0,8.0,8600.0,1978-11-02,9.13
" ""109529",8260.0,429.0,559.0,4550.0,130.0,24400.0,1978-08-02,8.52
" ""109529",3970.0,479.0,279.0,1926.0,55.0,12500.0,1978-08-02,8.52
" ""109529",4110.0,463.0,283.0,2048.0,60.0,13250.0,1979-05-08,7.64
" ""109529",7750.0,436.0,532.0,4308.0,135.0,23750.0,1979-05-08,7.64
" ""109529",4590.0,514.0,326.0,2262.0,57.0,14050.0,1980-06-24,7.95
" ""109529",8190.0,442.0,555.0,4415.0,130.0,23900.0,1980-06-24,7.95
" ""109529",9200.0,500.0,540.0,5200.0,200.0,27000.0,1983-06-21,8.1
" ""109529",4600.0,520.0,330.0,2400.0,71.0,14000.0,1983-06-21,8.1
" ""109532",482.0,120.0,29.0,247.0,4.0,2000.0,1973-01-31,7.9
" ""109532",436.0,83.0,28.0,212.0,10.0,1690.0,1977-09-08,7.8
" ""109532",627.0,91.0,49.0,318.0,13.0,2320.0,1977-09-08,7.8
" ""109532",642.0,105.0,48.0,311.0,9.0,2350.0,1978-11-02,7.8
" ""109532",439.0,139.0,29.0,172.0,6.0,1730.0,1978-11-02,7.8
" ""109532",656.0,108.0,49.0,312.0,10.0,2460.0,1978-08-02,7.8
" ""109532",626.0,109.0,45.0,295.0,8.0,2290.0,1979-01-10,7.7
" ""109532",439.0,103.0,28.0,177.0,5.0,1600.0,1979-01-10,7.7
" ""109534",8200.0,490.0,940.0,3700.0,24.0,24000.0,1984-07-24,7.2
" ""109534",15000.0,770.0,1800.0,6300.0,53.0,39000.0,1984-07-24,7.2
" ""109535",2200.0,280.0,500.0,1000.0,23.0,17000.0,1983-09-02,8.2
" ""109554",15.0,5.9,5.1,22.0,3.7,160.0,1984-08-24,7.5
" ""109554",20.0,12.0,11.0,33.0,6.8,300.0,1988-07-13,7.6
